hn_id,post_time_utc,owner,repo,t_day,stars_day,stars_cum_since_launch,stars_cum_abs
44939874,2025-08-18T12:34:43+00:00,xyflow,strudel-flow,2,45,54.0,62.0
44939874,2025-08-18T12:34:43+00:00,xyflow,strudel-flow,3,8,62.0,70.0
44939874,2025-08-18T12:34:43+00:00,xyflow,strudel-flow,4,12,74.0,82.0
44939874,2025-08-18T12:34:43+00:00,xyflow,strudel-flow,5,10,84.0,92.0
44939874,2025-08-18T12:34:43+00:00,xyflow,strudel-flow,6,2,86.0,94.0
44939874,2025-08-18T12:34:43+00:00,xyflow,strudel-flow,7,1,87.0,95.0
44939873,2025-08-18T12:34:36+00:00,tonbo-io,typed-arrow,-7,0,-38.0,0.0
44939873,2025-08-18T12:34:36+00:00,tonbo-io,typed-arrow,-6,0,-38.0,0.0
44939873,2025-08-18T12:34:36+00:00,tonbo-io,typed-arrow,-5,0,-38.0,0.0
44939873,2025-08-18T12:34:36+00:00,tonbo-io,typed-arrow,-4,0,-38.0,0.0
44939873,2025-08-18T12:34:36+00:00,tonbo-io,typed-arrow,-3,0,-38.0,0.0
44939873,2025-08-18T12:34:36+00:00,tonbo-io,typed-arrow,-2,14,-24.0,14.0
44939873,2025-08-18T12:34:36+00:00,tonbo-io,typed-arrow,-1,24,0.0,38.0
44939873,2025-08-18T12:34:36+00:00,tonbo-io,typed-arrow,0,25,25.0,63.0
44939873,2025-08-18T12:34:36+00:00,tonbo-io,typed-arrow,1,12,37.0,75.0
44939873,2025-08-18T12:34:36+00:00,tonbo-io,typed-arrow,2,48,85.0,123.0
44939873,2025-08-18T12:34:36+00:00,tonbo-io,typed-arrow,3,8,93.0,131.0
44939873,2025-08-18T12:34:36+00:00,tonbo-io,typed-arrow,4,4,97.0,135.0
44939873,2025-08-18T12:34:36+00:00,tonbo-io,typed-arrow,5,0,97.0,135.0
44939873,2025-08-18T12:34:36+00:00,tonbo-io,typed-arrow,6,8,105.0,143.0
44939873,2025-08-18T12:34:36+00:00,tonbo-io,typed-arrow,7,4,109.0,147.0
44939642,2025-08-18T11:56:03+00:00,universal-tool-calling-protocol,python-utcp,-7,1,-7.0,391.0
44939642,2025-08-18T11:56:03+00:00,universal-tool-calling-protocol,python-utcp,-6,1,-6.0,392.0
44939642,2025-08-18T11:56:03+00:00,universal-tool-calling-protocol,python-utcp,-5,2,-4.0,394.0
44939642,2025-08-18T11:56:03+00:00,universal-tool-calling-protocol,python-utcp,-4,0,-4.0,394.0
44939642,2025-08-18T11:56:03+00:00,universal-tool-calling-protocol,python-utcp,-3,2,-2.0,396.0
44939642,2025-08-18T11:56:03+00:00,universal-tool-calling-protocol,python-utcp,-2,1,-1.0,397.0
44939642,2025-08-18T11:56:03+00:00,universal-tool-calling-protocol,python-utcp,-1,1,0.0,398.0
44939642,2025-08-18T11:56:03+00:00,universal-tool-calling-protocol,python-utcp,0,2,2.0,400.0
44939642,2025-08-18T11:56:03+00:00,universal-tool-calling-protocol,python-utcp,1,6,8.0,406.0
44939642,2025-08-18T11:56:03+00:00,universal-tool-calling-protocol,python-utcp,2,57,65.0,463.0
44939642,2025-08-18T11:56:03+00:00,universal-tool-calling-protocol,python-utcp,3,33,98.0,496.0
44939642,2025-08-18T11:56:03+00:00,universal-tool-calling-protocol,python-utcp,4,10,108.0,506.0
44939642,2025-08-18T11:56:03+00:00,universal-tool-calling-protocol,python-utcp,5,6,114.0,512.0
44939642,2025-08-18T11:56:03+00:00,universal-tool-calling-protocol,python-utcp,6,6,120.0,518.0
44939642,2025-08-18T11:56:03+00:00,universal-tool-calling-protocol,python-utcp,7,1,121.0,519.0
44938718,2025-08-18T09:11:16+00:00,mikasjp,busybee,-7,0,0.0,0.0
44938718,2025-08-18T09:11:16+00:00,mikasjp,busybee,-6,0,0.0,0.0
44938718,2025-08-18T09:11:16+00:00,mikasjp,busybee,-5,0,0.0,0.0
44938718,2025-08-18T09:11:16+00:00,mikasjp,busybee,-4,0,0.0,0.0
44938718,2025-08-18T09:11:16+00:00,mikasjp,busybee,-3,0,0.0,0.0
44938718,2025-08-18T09:11:16+00:00,mikasjp,busybee,-2,0,0.0,0.0
44938718,2025-08-18T09:11:16+00:00,mikasjp,busybee,-1,0,0.0,0.0
44938718,2025-08-18T09:11:16+00:00,mikasjp,busybee,0,12,12.0,12.0
44938718,2025-08-18T09:11:16+00:00,mikasjp,busybee,1,17,29.0,29.0
44938718,2025-08-18T09:11:16+00:00,mikasjp,busybee,2,60,89.0,89.0
44938718,2025-08-18T09:11:16+00:00,mikasjp,busybee,3,8,97.0,97.0
44938718,2025-08-18T09:11:16+00:00,mikasjp,busybee,4,1,98.0,98.0
44938718,2025-08-18T09:11:16+00:00,mikasjp,busybee,5,2,100.0,100.0
44938718,2025-08-18T09:11:16+00:00,mikasjp,busybee,6,0,100.0,100.0
44938718,2025-08-18T09:11:16+00:00,mikasjp,busybee,7,1,101.0,101.0
44938667,2025-08-18T09:00:53+00:00,railsjazz,rails_charts,-7,0,-3.0,192.0
44938667,2025-08-18T09:00:53+00:00,railsjazz,rails_charts,-6,0,-3.0,192.0
44938667,2025-08-18T09:00:53+00:00,railsjazz,rails_charts,-5,2,-1.0,194.0
44938667,2025-08-18T09:00:53+00:00,railsjazz,rails_charts,-4,0,-1.0,194.0
44938667,2025-08-18T09:00:53+00:00,railsjazz,rails_charts,-3,0,-1.0,194.0
44938667,2025-08-18T09:00:53+00:00,railsjazz,rails_charts,-2,0,-1.0,194.0
44938667,2025-08-18T09:00:53+00:00,railsjazz,rails_charts,-1,1,0.0,195.0
44938667,2025-08-18T09:00:53+00:00,railsjazz,rails_charts,0,15,15.0,210.0
44938667,2025-08-18T09:00:53+00:00,railsjazz,rails_charts,1,30,45.0,240.0
44938667,2025-08-18T09:00:53+00:00,railsjazz,rails_charts,2,37,82.0,277.0
44938667,2025-08-18T09:00:53+00:00,railsjazz,rails_charts,3,16,98.0,293.0
44938667,2025-08-18T09:00:53+00:00,railsjazz,rails_charts,4,15,113.0,308.0
44938667,2025-08-18T09:00:53+00:00,railsjazz,rails_charts,5,4,117.0,312.0
44938667,2025-08-18T09:00:53+00:00,railsjazz,rails_charts,6,7,124.0,319.0
44938667,2025-08-18T09:00:53+00:00,railsjazz,rails_charts,7,2,126.0,321.0
44937978,2025-08-18T06:35:02+00:00,eloqdata,eloqkv,-7,0,-13.0,223.0
44937978,2025-08-18T06:35:02+00:00,eloqdata,eloqkv,-6,4,-9.0,227.0
44937978,2025-08-18T06:35:02+00:00,eloqdata,eloqkv,-5,0,-9.0,227.0
44937978,2025-08-18T06:35:02+00:00,eloqdata,eloqkv,-4,4,-5.0,231.0
44937978,2025-08-18T06:35:02+00:00,eloqdata,eloqkv,-3,0,-5.0,231.0
44937978,2025-08-18T06:35:02+00:00,eloqdata,eloqkv,-2,4,-1.0,235.0
44937978,2025-08-18T06:35:02+00:00,eloqdata,eloqkv,-1,1,0.0,236.0
44937978,2025-08-18T06:35:02+00:00,eloqdata,eloqkv,0,4,4.0,240.0
44937978,2025-08-18T06:35:02+00:00,eloqdata,eloqkv,1,102,106.0,342.0
44937978,2025-08-18T06:35:02+00:00,eloqdata,eloqkv,2,19,125.0,361.0
44937978,2025-08-18T06:35:02+00:00,eloqdata,eloqkv,3,6,131.0,367.0
44937978,2025-08-18T06:35:02+00:00,eloqdata,eloqkv,4,4,135.0,371.0
44937978,2025-08-18T06:35:02+00:00,eloqdata,eloqkv,5,2,137.0,373.0
44937978,2025-08-18T06:35:02+00:00,eloqdata,eloqkv,6,5,142.0,378.0
44937978,2025-08-18T06:35:02+00:00,eloqdata,eloqkv,7,14,156.0,392.0
44937346,2025-08-18T04:13:56+00:00,isene,imdb,-7,0,-3.0,28.0
44937346,2025-08-18T04:13:56+00:00,isene,imdb,-6,0,-3.0,28.0
44937346,2025-08-18T04:13:56+00:00,isene,imdb,-5,0,-3.0,28.0
44937346,2025-08-18T04:13:56+00:00,isene,imdb,-4,0,-3.0,28.0
44937346,2025-08-18T04:13:56+00:00,isene,imdb,-3,0,-3.0,28.0
44937346,2025-08-18T04:13:56+00:00,isene,imdb,-2,0,-3.0,28.0
44937346,2025-08-18T04:13:56+00:00,isene,imdb,-1,3,0.0,31.0
44937346,2025-08-18T04:13:56+00:00,isene,imdb,0,33,33.0,64.0
44937346,2025-08-18T04:13:56+00:00,isene,imdb,1,6,39.0,70.0
44937346,2025-08-18T04:13:56+00:00,isene,imdb,2,1,40.0,71.0
44937346,2025-08-18T04:13:56+00:00,isene,imdb,3,0,40.0,71.0
44937346,2025-08-18T04:13:56+00:00,isene,imdb,4,0,40.0,71.0
44937346,2025-08-18T04:13:56+00:00,isene,imdb,5,0,40.0,71.0
44937346,2025-08-18T04:13:56+00:00,isene,imdb,6,0,40.0,71.0
44937346,2025-08-18T04:13:56+00:00,isene,imdb,7,0,40.0,71.0
44936333,2025-08-18T00:55:35+00:00,google,mangle,-7,1,-3.0,1123.0
44936333,2025-08-18T00:55:35+00:00,google,mangle,-6,0,-3.0,1123.0
44936333,2025-08-18T00:55:35+00:00,google,mangle,-5,0,-3.0,1123.0
44936333,2025-08-18T00:55:35+00:00,google,mangle,-4,2,-1.0,1125.0
44936333,2025-08-18T00:55:35+00:00,google,mangle,-3,0,-1.0,1125.0
44936333,2025-08-18T00:55:35+00:00,google,mangle,-2,1,0.0,1126.0
44936333,2025-08-18T00:55:35+00:00,google,mangle,-1,0,0.0,1126.0
44936333,2025-08-18T00:55:35+00:00,google,mangle,0,123,123.0,1249.0
44936333,2025-08-18T00:55:35+00:00,google,mangle,1,16,139.0,1265.0
44936333,2025-08-18T00:55:35+00:00,google,mangle,2,13,152.0,1278.0
44936333,2025-08-18T00:55:35+00:00,google,mangle,3,27,179.0,1305.0
44936333,2025-08-18T00:55:35+00:00,google,mangle,4,46,225.0,1351.0
44936333,2025-08-18T00:55:35+00:00,google,mangle,5,91,316.0,1442.0
44936333,2025-08-18T00:55:35+00:00,google,mangle,6,139,455.0,1581.0
44936333,2025-08-18T00:55:35+00:00,google,mangle,7,68,523.0,1649.0
44935821,2025-08-17T23:24:13+00:00,walterwanderley,sqlite-http-cache,-7,0,-4.0,0.0
44935821,2025-08-17T23:24:13+00:00,walterwanderley,sqlite-http-cache,-6,0,-4.0,0.0
44935821,2025-08-17T23:24:13+00:00,walterwanderley,sqlite-http-cache,-5,0,-4.0,0.0
44935821,2025-08-17T23:24:13+00:00,walterwanderley,sqlite-http-cache,-4,0,-4.0,0.0
44935821,2025-08-17T23:24:13+00:00,walterwanderley,sqlite-http-cache,-3,4,0.0,4.0
44935821,2025-08-17T23:24:13+00:00,walterwanderley,sqlite-http-cache,-2,0,0.0,4.0
44935821,2025-08-17T23:24:13+00:00,walterwanderley,sqlite-http-cache,-1,0,0.0,4.0
44935821,2025-08-17T23:24:13+00:00,walterwanderley,sqlite-http-cache,0,5,5.0,9.0
44935821,2025-08-17T23:24:13+00:00,walterwanderley,sqlite-http-cache,1,0,5.0,9.0
44935821,2025-08-17T23:24:13+00:00,walterwanderley,sqlite-http-cache,2,0,5.0,9.0
44935821,2025-08-17T23:24:13+00:00,walterwanderley,sqlite-http-cache,3,0,5.0,9.0
44935821,2025-08-17T23:24:13+00:00,walterwanderley,sqlite-http-cache,4,0,5.0,9.0
44935821,2025-08-17T23:24:13+00:00,walterwanderley,sqlite-http-cache,5,0,5.0,9.0
44935821,2025-08-17T23:24:13+00:00,walterwanderley,sqlite-http-cache,6,0,5.0,9.0
44935821,2025-08-17T23:24:13+00:00,walterwanderley,sqlite-http-cache,7,0,5.0,9.0
44935169,2025-08-17T21:40:47+00:00,ngafar,llama-scan,-7,0,0.0,0.0
44935169,2025-08-17T21:40:47+00:00,ngafar,llama-scan,-6,0,0.0,0.0
44935169,2025-08-17T21:40:47+00:00,ngafar,llama-scan,-5,0,0.0,0.0
44935169,2025-08-17T21:40:47+00:00,ngafar,llama-scan,-4,0,0.0,0.0
44935169,2025-08-17T21:40:47+00:00,ngafar,llama-scan,-3,0,0.0,0.0
44935169,2025-08-17T21:40:47+00:00,ngafar,llama-scan,-2,0,0.0,0.0
44935169,2025-08-17T21:40:47+00:00,ngafar,llama-scan,-1,0,0.0,0.0
44935169,2025-08-17T21:40:47+00:00,ngafar,llama-scan,0,456,456.0,456.0
44935169,2025-08-17T21:40:47+00:00,ngafar,llama-scan,1,46,502.0,502.0
44935169,2025-08-17T21:40:47+00:00,ngafar,llama-scan,2,21,523.0,523.0
44935169,2025-08-17T21:40:47+00:00,ngafar,llama-scan,3,7,530.0,530.0
44935169,2025-08-17T21:40:47+00:00,ngafar,llama-scan,4,4,534.0,534.0
44935169,2025-08-17T21:40:47+00:00,ngafar,llama-scan,5,4,538.0,538.0
44935169,2025-08-17T21:40:47+00:00,ngafar,llama-scan,6,1,539.0,539.0
44935169,2025-08-17T21:40:47+00:00,ngafar,llama-scan,7,4,543.0,543.0
44934988,2025-08-17T21:12:26+00:00,0xatrilla,liquidsky,-7,0,-4.0,0.0
44934988,2025-08-17T21:12:26+00:00,0xatrilla,liquidsky,-6,0,-4.0,0.0
44934988,2025-08-17T21:12:26+00:00,0xatrilla,liquidsky,-5,0,-4.0,0.0
44934988,2025-08-17T21:12:26+00:00,0xatrilla,liquidsky,-4,0,-4.0,0.0
44934988,2025-08-17T21:12:26+00:00,0xatrilla,liquidsky,-3,0,-4.0,0.0
44934988,2025-08-17T21:12:26+00:00,0xatrilla,liquidsky,-2,1,-3.0,1.0
44934988,2025-08-17T21:12:26+00:00,0xatrilla,liquidsky,-1,3,0.0,4.0
44934988,2025-08-17T21:12:26+00:00,0xatrilla,liquidsky,0,15,15.0,19.0
44934988,2025-08-17T21:12:26+00:00,0xatrilla,liquidsky,1,2,17.0,21.0
44934988,2025-08-17T21:12:26+00:00,0xatrilla,liquidsky,2,1,18.0,22.0
44934988,2025-08-17T21:12:26+00:00,0xatrilla,liquidsky,3,1,19.0,23.0
44934988,2025-08-17T21:12:26+00:00,0xatrilla,liquidsky,4,1,20.0,24.0
44934988,2025-08-17T21:12:26+00:00,0xatrilla,liquidsky,5,0,20.0,24.0
44934988,2025-08-17T21:12:26+00:00,0xatrilla,liquidsky,6,1,21.0,25.0
44934988,2025-08-17T21:12:26+00:00,0xatrilla,liquidsky,7,1,22.0,26.0
44934518,2025-08-17T20:08:56+00:00,algolia,hn-search,-7,0,-3.0,565.0
44934518,2025-08-17T20:08:56+00:00,algolia,hn-search,-6,0,-3.0,565.0
44934518,2025-08-17T20:08:56+00:00,algolia,hn-search,-5,0,-3.0,565.0
44934518,2025-08-17T20:08:56+00:00,algolia,hn-search,-4,0,-3.0,565.0
44934518,2025-08-17T20:08:56+00:00,algolia,hn-search,-3,0,-3.0,565.0
44934518,2025-08-17T20:08:56+00:00,algolia,hn-search,-2,0,-3.0,565.0
44934518,2025-08-17T20:08:56+00:00,algolia,hn-search,-1,3,0.0,568.0
44934518,2025-08-17T20:08:56+00:00,algolia,hn-search,0,7,7.0,575.0
44934518,2025-08-17T20:08:56+00:00,algolia,hn-search,1,0,7.0,575.0
44934518,2025-08-17T20:08:56+00:00,algolia,hn-search,2,0,7.0,575.0
44934518,2025-08-17T20:08:56+00:00,algolia,hn-search,3,0,7.0,575.0
44934518,2025-08-17T20:08:56+00:00,algolia,hn-search,4,0,7.0,575.0
44934518,2025-08-17T20:08:56+00:00,algolia,hn-search,5,1,8.0,576.0
44934518,2025-08-17T20:08:56+00:00,algolia,hn-search,6,1,9.0,577.0
44934518,2025-08-17T20:08:56+00:00,algolia,hn-search,7,0,9.0,577.0
44934391,2025-08-17T19:52:03+00:00,bgreenwell,doxx,-7,0,-14.0,0.0
44934391,2025-08-17T19:52:03+00:00,bgreenwell,doxx,-6,0,-14.0,0.0
44934391,2025-08-17T19:52:03+00:00,bgreenwell,doxx,-5,0,-14.0,0.0
44934391,2025-08-17T19:52:03+00:00,bgreenwell,doxx,-4,0,-14.0,0.0
44934391,2025-08-17T19:52:03+00:00,bgreenwell,doxx,-3,0,-14.0,0.0
44934391,2025-08-17T19:52:03+00:00,bgreenwell,doxx,-2,0,-14.0,0.0
44934391,2025-08-17T19:52:03+00:00,bgreenwell,doxx,-1,14,0.0,14.0
44934391,2025-08-17T19:52:03+00:00,bgreenwell,doxx,0,852,852.0,866.0
44934391,2025-08-17T19:52:03+00:00,bgreenwell,doxx,1,174,1026.0,1040.0
44934391,2025-08-17T19:52:03+00:00,bgreenwell,doxx,2,92,1118.0,1132.0
44934391,2025-08-17T19:52:03+00:00,bgreenwell,doxx,3,203,1321.0,1335.0
44934391,2025-08-17T19:52:03+00:00,bgreenwell,doxx,4,500,1821.0,1835.0
44934391,2025-08-17T19:52:03+00:00,bgreenwell,doxx,5,263,2084.0,2098.0
44934391,2025-08-17T19:52:03+00:00,bgreenwell,doxx,6,180,2264.0,2278.0
44934391,2025-08-17T19:52:03+00:00,bgreenwell,doxx,7,107,2371.0,2385.0
44933435,2025-08-17T17:50:55+00:00,jgoyd,ios-18.5-bluetooth-privacy-vuln,-7,0,0.0,0.0
44933435,2025-08-17T17:50:55+00:00,jgoyd,ios-18.5-bluetooth-privacy-vuln,-6,0,0.0,0.0
44933435,2025-08-17T17:50:55+00:00,jgoyd,ios-18.5-bluetooth-privacy-vuln,-5,0,0.0,0.0
44933435,2025-08-17T17:50:55+00:00,jgoyd,ios-18.5-bluetooth-privacy-vuln,-4,0,0.0,0.0
44933435,2025-08-17T17:50:55+00:00,jgoyd,ios-18.5-bluetooth-privacy-vuln,-3,0,0.0,0.0
44933435,2025-08-17T17:50:55+00:00,jgoyd,ios-18.5-bluetooth-privacy-vuln,-2,0,0.0,0.0
44933435,2025-08-17T17:50:55+00:00,jgoyd,ios-18.5-bluetooth-privacy-vuln,-1,0,0.0,0.0
44933435,2025-08-17T17:50:55+00:00,jgoyd,ios-18.5-bluetooth-privacy-vuln,0,13,13.0,13.0
44933435,2025-08-17T17:50:55+00:00,jgoyd,ios-18.5-bluetooth-privacy-vuln,1,3,16.0,16.0
44933435,2025-08-17T17:50:55+00:00,jgoyd,ios-18.5-bluetooth-privacy-vuln,2,1,17.0,17.0
44933435,2025-08-17T17:50:55+00:00,jgoyd,ios-18.5-bluetooth-privacy-vuln,3,0,17.0,17.0
44933435,2025-08-17T17:50:55+00:00,jgoyd,ios-18.5-bluetooth-privacy-vuln,4,0,17.0,17.0
44933435,2025-08-17T17:50:55+00:00,jgoyd,ios-18.5-bluetooth-privacy-vuln,5,0,17.0,17.0
44933435,2025-08-17T17:50:55+00:00,jgoyd,ios-18.5-bluetooth-privacy-vuln,6,0,17.0,17.0
44933435,2025-08-17T17:50:55+00:00,jgoyd,ios-18.5-bluetooth-privacy-vuln,7,0,17.0,17.0
44932624,2025-08-17T16:10:37+00:00,superilu,dosdevelresources,-7,0,-10.0,0.0
44932624,2025-08-17T16:10:37+00:00,superilu,dosdevelresources,-6,0,-10.0,0.0
44932624,2025-08-17T16:10:37+00:00,superilu,dosdevelresources,-5,0,-10.0,0.0
44932624,2025-08-17T16:10:37+00:00,superilu,dosdevelresources,-4,0,-10.0,0.0
44932624,2025-08-17T16:10:37+00:00,superilu,dosdevelresources,-3,0,-10.0,0.0
44932624,2025-08-17T16:10:37+00:00,superilu,dosdevelresources,-2,4,-6.0,4.0
44932624,2025-08-17T16:10:37+00:00,superilu,dosdevelresources,-1,6,0.0,10.0
44932624,2025-08-17T16:10:37+00:00,superilu,dosdevelresources,0,65,65.0,75.0
44932624,2025-08-17T16:10:37+00:00,superilu,dosdevelresources,1,20,85.0,95.0
44932624,2025-08-17T16:10:37+00:00,superilu,dosdevelresources,2,11,96.0,106.0
44932624,2025-08-17T16:10:37+00:00,superilu,dosdevelresources,3,3,99.0,109.0
44932624,2025-08-17T16:10:37+00:00,superilu,dosdevelresources,4,1,100.0,110.0
44932624,2025-08-17T16:10:37+00:00,superilu,dosdevelresources,5,1,101.0,111.0
44932624,2025-08-17T16:10:37+00:00,superilu,dosdevelresources,6,1,102.0,112.0
44932624,2025-08-17T16:10:37+00:00,superilu,dosdevelresources,7,1,103.0,113.0
44931753,2025-08-17T14:21:08+00:00,ahmedhosssam,chatbang,-7,0,-2.0,0.0
44931753,2025-08-17T14:21:08+00:00,ahmedhosssam,chatbang,-6,0,-2.0,0.0
44931753,2025-08-17T14:21:08+00:00,ahmedhosssam,chatbang,-5,0,-2.0,0.0
44931753,2025-08-17T14:21:08+00:00,ahmedhosssam,chatbang,-4,0,-2.0,0.0
44931753,2025-08-17T14:21:08+00:00,ahmedhosssam,chatbang,-3,0,-2.0,0.0
44931753,2025-08-17T14:21:08+00:00,ahmedhosssam,chatbang,-2,0,-2.0,0.0
44931753,2025-08-17T14:21:08+00:00,ahmedhosssam,chatbang,-1,2,0.0,2.0
44931753,2025-08-17T14:21:08+00:00,ahmedhosssam,chatbang,0,69,69.0,71.0
44931753,2025-08-17T14:21:08+00:00,ahmedhosssam,chatbang,1,30,99.0,101.0
44931753,2025-08-17T14:21:08+00:00,ahmedhosssam,chatbang,2,14,113.0,115.0
44931753,2025-08-17T14:21:08+00:00,ahmedhosssam,chatbang,3,28,141.0,143.0
44931753,2025-08-17T14:21:08+00:00,ahmedhosssam,chatbang,4,8,149.0,151.0
44931753,2025-08-17T14:21:08+00:00,ahmedhosssam,chatbang,5,0,149.0,151.0
44931753,2025-08-17T14:21:08+00:00,ahmedhosssam,chatbang,6,0,149.0,151.0
44931753,2025-08-17T14:21:08+00:00,ahmedhosssam,chatbang,7,1,150.0,152.0
44928997,2025-08-17T05:00:40+00:00,wan-video,wan2.2,-7,40,-279.0,3159.0
44928997,2025-08-17T05:00:40+00:00,wan-video,wan2.2,-6,59,-220.0,3218.0
44928997,2025-08-17T05:00:40+00:00,wan-video,wan2.2,-5,71,-149.0,3289.0
44928997,2025-08-17T05:00:40+00:00,wan-video,wan2.2,-4,52,-97.0,3341.0
44928997,2025-08-17T05:00:40+00:00,wan-video,wan2.2,-3,41,-56.0,3382.0
44928997,2025-08-17T05:00:40+00:00,wan-video,wan2.2,-2,33,-23.0,3415.0
44928997,2025-08-17T05:00:40+00:00,wan-video,wan2.2,-1,23,0.0,3438.0
44928997,2025-08-17T05:00:40+00:00,wan-video,wan2.2,0,347,347.0,3785.0
44928997,2025-08-17T05:00:40+00:00,wan-video,wan2.2,1,90,437.0,3875.0
44928997,2025-08-17T05:00:40+00:00,wan-video,wan2.2,2,45,482.0,3920.0
44928997,2025-08-17T05:00:40+00:00,wan-video,wan2.2,3,55,537.0,3975.0
44928997,2025-08-17T05:00:40+00:00,wan-video,wan2.2,4,37,574.0,4012.0
44928997,2025-08-17T05:00:40+00:00,wan-video,wan2.2,5,45,619.0,4057.0
44928997,2025-08-17T05:00:40+00:00,wan-video,wan2.2,6,43,662.0,4100.0
44928997,2025-08-17T05:00:40+00:00,wan-video,wan2.2,7,40,702.0,4140.0
44925853,2025-08-16T18:37:17+00:00,robert-van-engelen,tinylisp,-7,3,-2.0,919.0
44925853,2025-08-16T18:37:17+00:00,robert-van-engelen,tinylisp,-6,0,-2.0,919.0
44925853,2025-08-16T18:37:17+00:00,robert-van-engelen,tinylisp,-5,1,-1.0,920.0
44925853,2025-08-16T18:37:17+00:00,robert-van-engelen,tinylisp,-4,1,0.0,921.0
44925853,2025-08-16T18:37:17+00:00,robert-van-engelen,tinylisp,-3,0,0.0,921.0
44925853,2025-08-16T18:37:17+00:00,robert-van-engelen,tinylisp,-2,0,0.0,921.0
44925853,2025-08-16T18:37:17+00:00,robert-van-engelen,tinylisp,-1,0,0.0,921.0
44925853,2025-08-16T18:37:17+00:00,robert-van-engelen,tinylisp,0,91,91.0,1012.0
44925853,2025-08-16T18:37:17+00:00,robert-van-engelen,tinylisp,1,26,117.0,1038.0
44925853,2025-08-16T18:37:17+00:00,robert-van-engelen,tinylisp,2,12,129.0,1050.0
44925853,2025-08-16T18:37:17+00:00,robert-van-engelen,tinylisp,3,31,160.0,1081.0
44925853,2025-08-16T18:37:17+00:00,robert-van-engelen,tinylisp,4,46,206.0,1127.0
44925853,2025-08-16T18:37:17+00:00,robert-van-engelen,tinylisp,5,36,242.0,1163.0
44925853,2025-08-16T18:37:17+00:00,robert-van-engelen,tinylisp,6,20,262.0,1183.0
44925853,2025-08-16T18:37:17+00:00,robert-van-engelen,tinylisp,7,9,271.0,1192.0
44925597,2025-08-16T18:00:33+00:00,superstarryeyes,lue,-7,0,-12.0,0.0
44925597,2025-08-16T18:00:33+00:00,superstarryeyes,lue,-6,0,-12.0,0.0
44925597,2025-08-16T18:00:33+00:00,superstarryeyes,lue,-5,0,-12.0,0.0
44925597,2025-08-16T18:00:33+00:00,superstarryeyes,lue,-4,0,-12.0,0.0
44925597,2025-08-16T18:00:33+00:00,superstarryeyes,lue,-3,0,-12.0,0.0
44925597,2025-08-16T18:00:33+00:00,superstarryeyes,lue,-2,0,-12.0,0.0
44925597,2025-08-16T18:00:33+00:00,superstarryeyes,lue,-1,12,0.0,12.0
44925597,2025-08-16T18:00:33+00:00,superstarryeyes,lue,0,183,183.0,195.0
44925597,2025-08-16T18:00:33+00:00,superstarryeyes,lue,1,35,218.0,230.0
44925597,2025-08-16T18:00:33+00:00,superstarryeyes,lue,2,20,238.0,250.0
44925597,2025-08-16T18:00:33+00:00,superstarryeyes,lue,3,6,244.0,256.0
44925597,2025-08-16T18:00:33+00:00,superstarryeyes,lue,4,50,294.0,306.0
44925597,2025-08-16T18:00:33+00:00,superstarryeyes,lue,5,39,333.0,345.0
44925597,2025-08-16T18:00:33+00:00,superstarryeyes,lue,6,19,352.0,364.0
44925597,2025-08-16T18:00:33+00:00,superstarryeyes,lue,7,6,358.0,370.0
44925333,2025-08-16T17:26:27+00:00,context-labs,uwu,-7,0,-408.0,0.0
44925333,2025-08-16T17:26:27+00:00,context-labs,uwu,-6,17,-391.0,17.0
44925333,2025-08-16T17:26:27+00:00,context-labs,uwu,-5,180,-211.0,197.0
44925333,2025-08-16T17:26:27+00:00,context-labs,uwu,-4,159,-52.0,356.0
44925333,2025-08-16T17:26:27+00:00,context-labs,uwu,-3,18,-34.0,374.0
44925333,2025-08-16T17:26:27+00:00,context-labs,uwu,-2,17,-17.0,391.0
44925333,2025-08-16T17:26:27+00:00,context-labs,uwu,-1,17,0.0,408.0
44925333,2025-08-16T17:26:27+00:00,context-labs,uwu,0,58,58.0,466.0
44925333,2025-08-16T17:26:27+00:00,context-labs,uwu,1,199,257.0,665.0
44925333,2025-08-16T17:26:27+00:00,context-labs,uwu,2,88,345.0,753.0
44925333,2025-08-16T17:26:27+00:00,context-labs,uwu,3,37,382.0,790.0
44925333,2025-08-16T17:26:27+00:00,context-labs,uwu,4,15,397.0,805.0
44925333,2025-08-16T17:26:27+00:00,context-labs,uwu,5,2,399.0,807.0
44925333,2025-08-16T17:26:27+00:00,context-labs,uwu,6,3,402.0,810.0
44925333,2025-08-16T17:26:27+00:00,context-labs,uwu,7,4,406.0,814.0
44922859,2025-08-16T12:45:18+00:00,h0x0er,ebpf-snippets,-7,0,0.0,0.0
44922859,2025-08-16T12:45:18+00:00,h0x0er,ebpf-snippets,-6,0,0.0,0.0
44922859,2025-08-16T12:45:18+00:00,h0x0er,ebpf-snippets,-5,0,0.0,0.0
44922859,2025-08-16T12:45:18+00:00,h0x0er,ebpf-snippets,-4,0,0.0,0.0
44922859,2025-08-16T12:45:18+00:00,h0x0er,ebpf-snippets,-3,0,0.0,0.0
44922859,2025-08-16T12:45:18+00:00,h0x0er,ebpf-snippets,-2,0,0.0,0.0
44922859,2025-08-16T12:45:18+00:00,h0x0er,ebpf-snippets,-1,0,0.0,0.0
44922859,2025-08-16T12:45:18+00:00,h0x0er,ebpf-snippets,0,3,3.0,3.0
